up_count,down_count,ngram,total_count,polar_score,polarity
39641,78645, 인하/NNG,118286,0.7318940877876972,Dovish
12,23, 개입설/NNG,35,0.7575794126291744,Dovish
5,12, 당분간/MAG;금리/NNG;하락/NNG,17,0.6050113364746877,Dovish
10395,28784, 금리/NNG;인하/NNG,39179,0.5243823937732947,Dovish
22,43, 교체수요/NNG,65,0.7428976410665934,Dovish
73,167, 심리/NNG;살/VV,240,0.6347184799423073,Dovish
974,2261, 초저금리/NNG,3235,0.6255084034246927,Dovish
39,92, 모노라인/NNG,131,0.6155332727612042,Dovish
13,28, 유럽투자은행/NNG,41,0.6741554892146522,Dovish
20,41, 비용/NNG;부담/NNG;완화/NNG,61,0.7083059548971955,Dovish
75,161, 인플레이션/NNG;둔화/NNG,236,0.6764101898474771,Dovish
120,238, 내수/NNG;위축/NNG,358,0.7321145584231517,Dovish
37,80, 성장/NNG;안정/NNG,117,0.6715625834869035,Dovish
401,1149, 인하/NNG;효과/NNG,1550,0.5067562316999474,Dovish
1759,4588, 금리/NNG;내리/VV,6347,0.5566948252095776,Dovish
538,1122, 금리/NNG;떨어/VV,1660,0.696248340156967,Dovish
572,1099, 걷/VV,1671,0.7557411853616482,Dovish
98,188, 만찬/NNG,286,0.7569077996747159,Dovish
830,1600, 회동/NNG,2430,0.7532391139109864,Dovish
1490,3335, 공조/NNG,4825,0.6487317958721092,Dovish
14,68, 국채/NNG;가격/NNG;상승/NNG;확대/NNG,82,0.2989467780227869,Dovish
178,402, 좁혀진/VV,580,0.642937420253698,Dovish
10,29, 강하/VA;상승/NNG;압력/NNG,39,0.5006990370825003,Dovish
6,12, 대내균형/NNG,18,0.7260136037696254,Dovish
3,16, 경제/NNG;충격/NNG;주/VV;않/VX,19,0.27225510141360953,Dovish
23,150, 실물/NNG;경기/NNG;침체/NNG,173,0.22264417182268512,Dovish
71,141, 이미/MAG;금리/NNG;인하/NNG,212,0.7311626364204739,Dovish
46,88, 의아/NNG,134,0.7590142221227901,Dovish
2495,4893, 디플레이션/NNG,7388,0.7404062707562703,Dovish
51,107, 누그러진/VV,158,0.6920877344345961,Dovish
20,45, 미/NNG;금리/NNG;오르/VV,65,0.6453454255730003,Dovish
109,225, 디플레이션/NNG;위험/NNG,334,0.7034265138745703,Dovish
1549,3273, 경기/NNG;침체/NNG,4822,0.6871952778729908,Dovish
5,16, 비용/NNG;확대/NNG,21,0.4537585023560159,Dovish
523,1113, 롤오버/NNG,1636,0.6823092808113461,Dovish
31,127, 원월물/NNG,158,0.35443183806076206,Dovish
355,722, 거래자/NNG,1077,0.7139468956737314,Dovish
14,28, 포지/NNG,42,0.7260136037696254,Dovish
54,108, 국채선물/NNG;가격/NNG;상승/NNG,162,0.7260136037696253,Dovish
446,877, fed/NNG;매파/NNG,1323,0.7384311682582735,Dovish
1570,3422, 감산/NNG,4992,0.6661843120504453,Dovish
26,54, 심리/NNG;약하/VA,80,0.6991242110374171,Dovish
62,153, 퍼진/VV,215,0.5884031821400886,Dovish
57,141, 심리/NNG;악화/NNG,198,0.5869897221967184,Dovish
83,167, 경제운용방향/NNG,250,0.7216662169207055,Dovish
5,14, 위험자산/NNG;비중/NNG;줄/VV,19,0.5185811455497324,Dovish
933,1833, 역전폭/NNG,2766,0.7390842251140868,Dovish
33,65, 다듬/VV,98,0.7371830438276197,Dovish
243,494, 폐기/NNG,737,0.7142562984454209,Dovish
57,117, 명백히/MAG,174,0.707397870339635,Dovish
7,16, 경제원리/NNG,23,0.6352619032984222,Dovish
32,72, 퇴장/NNG,104,0.6453454255730003,Dovish
62,190, 화살/NNG,252,0.47381940456543975,Dovish
122,313, 내심/NNG,435,0.5659658764210499,Dovish
6,20, 해국/NNG,26,0.43560816226177523,Dovish
15,56, 백약/NNG,71,0.38893585916229934,Dovish
124,274, 무효/NNG,398,0.6571218019520697,Dovish
18,36, 오차/NNG,54,0.7260136037696254,Dovish
49,110, 쓴다/VV,159,0.6468121197220299,Dovish
279,534, 짚/VV,813,0.7586434286581478,Dovish
42,92, 했으니/XSV,134,0.6628819860505275,Dovish
30,66, 고금리정책/NNG,96,0.6600123670632958,Dovish
26,51, 갇히/VV,77,0.7402491646278533,Dovish
777,1634, 상가/NNG,2411,0.690468262091798,Dovish
3,14, 초시/NNG,17,0.3111486873298395,Dovish
131,277, 서면/NNG,408,0.6866987876810176,Dovish
76,157, fed/NNG;통화/NNG;긴축/NNG,233,0.7028921514202743,Dovish
5359,11625, fed/NNG;금리/NNG;인상/NNG,16984,0.6693689294798146,Dovish
670,1329, fed/NNG;금리/NNG;오르/VV,1999,0.7320227457120376,Dovish
25,89, 실물/NNG;경제/NNG;위축/NNG,114,0.4078728111065311,Dovish
21,43, 실물/NNG;경기/NNG;둔화/NNG,64,0.7091295664726573,Dovish
10,33, 내수/NNG;경기/NNG;위축/NNG,43,0.44000824470886385,Dovish
9,19, 금리/NNG;상승/NNG;멈추/VV,28,0.687802361465961,Dovish
7,17, 인플레이션/NNG;충격/NNG,24,0.5978935560455738,Dovish
20,55, 부동산/NNG;위험/NNG,75,0.5280098936506367,Dovish
780,1551, 통화/NNG;완화/NNG,2331,0.730226448665774,Dovish
83,163, 전망/NNG;어둡/VA,246,0.7393758173359375,Dovish
1156,2231, 금리/NNG;낮/VA,3387,0.7523726812708983,Dovish
306,606, 불안/NNG;크/VV,912,0.7332018572722949,Dovish
46,120, 답변서/NNG,166,0.5566104295567127,Dovish
2449,4749, 풀/VV,7198,0.7487922996975417,Dovish
238,488, 강달러/NNG,726,0.7081608102343068,Dovish
4,23, 고마운/VA,27,0.2525264708763914,Dovish
318,623, 총량/NNG,941,0.7411631653250108,Dovish
7,14, 대출/NNG;증가율/NNG;상승/NNG,21,0.7260136037696254,Dovish
157,315, 부정적/VAX;영향/NNG;줄/VV,472,0.7237087986782932,Dovish
17,35, 장거리미사일/NNG,52,0.7052703579476362,Dovish
107,280, 반군/NNG,387,0.5548818257382138,Dovish
227,484, 이기/VV,711,0.6810127605607644,Dovish
16,36, 인상/NNG;가능성/NNG;높/VV,52,0.6453454255730003,Dovish
21,41, 나타낸다는/VV,62,0.7437212526420554,Dovish
6,16, 높/VA;급등/NNG,22,0.5445102028272191,Dovish
2910,5793, irs/NNG,8703,0.7293974061693802,Dovish
226,444, 호소/NNG,670,0.7390949299636727,Dovish
42,84, 엄두/NNG,126,0.7260136037696254,Dovish
7,24, 미심쩍/VA,31,0.42350793553228144,Dovish
44,86, 착각/NNG,130,0.7428976410665934,Dovish
14,31, 배짱/NNG,45,0.6557542227596617,Dovish
28,67, 날려/VV,95,0.6068173404641645,Dovish
23,44, 어정쩡/NNG,67,0.7590142221227901,Dovish
1318,2557, 문구/NNG,3875,0.7484442156968059,Dovish
3,13, 한다던/XSV,16,0.33508320173982714,Dovish
11,23, 엮여/VV,34,0.6944477949100765,Dovish
10,27, 물가/NNG;상승/NNG;견인/NNG,37,0.5377878546441669,Dovish
328,630, 임금/NNG;인상/NNG,958,0.7559760699569432,Dovish
20,51, 인상/NNG;자제/NNG,71,0.5694224343291179,Dovish
9,23, 같아졌/VV,32,0.5681845594718807,Dovish
290,563, 토로/NNG,853,0.7479358617875359,Dovish
5,16, 인플레이션/NNG;위험/NNG;증가/NNG,21,0.4537585023560159,Dovish
259,602, 국채/NNG;수익률/NNG;하락/NNG,861,0.6247093799878172,Dovish
15,35, 페니메이/NNG,50,0.6222973746596789,Dovish
112,228, 숏커버링/NNG,340,0.7132765230017372,Dovish
18,39, 신용위기/NNG;완화/NNG,57,0.6701664034796543,Dovish
135,272, 언와인딩/NNG,407,0.7206752684477898,Dovish
8,16, 애당초/NNG,24,0.7260136037696253,Dovish
88,169, 혼자/NNG,257,0.7560851731565329,Dovish
5,11, 엿보인다는/VV,16,0.6600123670632958,Dovish
6,19, 자각/NNG,25,0.458534907643974,Dovish
20,41, 갈까/VV,61,0.7083059548971955,Dovish
10,23, 완화/NNG;압박/NNG,33,0.6313161771909785,Dovish
44,85, 안정/NNG;추세/NNG,129,0.7516376133144357,Dovish
48,233, 핵협상/NNG,281,0.2991300685059401,Dovish
61,132, 반빅/NNG,193,0.6710125731810175,Dovish
86,173, 경제동향간담회/NNG,259,0.7218169933432114,Dovish
3,13, 원유/NNG;재고/NNG;예상/NNG;상회/NNG,16,0.33508320173982714,Dovish
160,422, 단타/NNG,582,0.5505316426689103,Dovish
24,47, 망령/NNG,71,0.7414607017221707,Dovish
7,16, 조력자/NNG,23,0.6352619032984222,Dovish
36,74, 당할/XSV,110,0.7063916144785545,Dovish
203,393, 바쁘/VA,596,0.7500293209426664,Dovish
27,64, 켰/VV,91,0.6125739781806214,Dovish
101,224, 몰락/NNG,325,0.6547086962565373,Dovish
143,276, 유전/NNG,419,0.7523184444859161,Dovish
737,1811, 테러/NNG,2548,0.5909133362542396,Dovish
43,88, 중후반대/NNG,131,0.709513294593043,Dovish
132,255, 차라리/MAG,387,0.7516376133144356,Dovish
150,305, 들/NNG,455,0.7141117414127462,Dovish
31,62, 내보내/VV,93,0.7260136037696255,Dovish
9,21, 은도/NNG,30,0.6222973746596789,Dovish
7,19, 벗어난다는/VV,26,0.5349573922513029,Dovish
7,22, 자위/NNG,29,0.4620086569443071,Dovish
25,57, 국고채/NNG;입찰/NNG;부진/NNG,82,0.6368540383944082,Dovish
7,21, 둔화/NNG;유가/NNG;하락/NNG,28,0.4840090691797503,Dovish
12,42, 금리/NNG;인하/NNG;중단/NNG,54,0.41486491643978596,Dovish
13,25, 하락/NNG;멈추/VV;상승/NNG,38,0.7550541479204105,Dovish
8,21, 금리/NNG;서둘/VV;오르/VV,29,0.5531532219197145,Dovish
4,13, 정책/NNG;방향/NNG;잡/VV,17,0.44677760231976943,Dovish
5,11, 하락/NNG;고점/NNG,16,0.6600123670632958,Dovish
18,52, 비용/NNG;급증/NNG,70,0.5026248026097407,Dovish
22,45, 완화/NNG;조짐/NNG,67,0.7098799681303004,Dovish
27,54, 예상/NNG;줄/VV,81,0.7260136037696253,Dovish
5,11, 마이너스/NNG;감소/NNG,16,0.6600123670632958,Dovish
25,58, 불확실성/NNG;하락/NNG,83,0.6258737963531253,Dovish
645,1255, 삭제/NNG,1900,0.7462609951098141,Dovish
19,59, 금리/NNG;인상/NNG;우려/NNG;약화/NNG,78,0.46760198208891135,Dovish
6,14, 유가/NNG;소폭/MAG;하락/NNG,20,0.622297374659679,Dovish
219,440, 가담/NNG,659,0.7227135419343089,Dovish
796,1655, 경색/NNG,2451,0.6983768321457665,Dovish
11,31, 공허/NNG,42,0.5152354607397341,Dovish
341,722, 롱플레이/NNG,1063,0.6857912434499785,Dovish
142,273, 든다/VV,415,0.7552668991596103,Dovish
174,346, 선점/NNG,520,0.7302102141960394,Dovish
40,94, 기대/NNG;인플레이션/NNG;하락/NNG,134,0.6178839181018089,Dovish
10,21, 둔화/NNG;유가/NNG;급락/NNG,31,0.6914415273996433,Dovish
9,22, 고물가/NNG;저성장/NNG,31,0.5940111303569663,Dovish
22,44, 얽힌/VV,66,0.7260136037696254,Dovish
9,19, 유가/NNG;하락/NNG;경기/NNG;둔화/NNG,28,0.687802361465961,Dovish
65,145,동반/NNG,210,0.6509087482072503,Dovish
110,214, 단절/NNG,324,0.7463691253706429,Dovish
17,35, 생리/NNG,52,0.7052703579476362,Dovish
29,63, 여길/VV,92,0.6683934764863217,Dovish
23,46, 절제/NNG,69,0.7260136037696253,Dovish
1016,1955, 엔원/NNG,2971,0.7546085129718051,Dovish
19,46, 원달러/NNG;상승/NNG;압력/NNG,65,0.5997503683314297,Dovish
6,21, 인플레이션/NNG;약화/NNG,27,0.41486491643978596,Dovish
669,1314, 금융시장/NNG;불안/NNG,1983,0.7392741262129062,Dovish
12,35, 원달러/NNG;안정/NNG,47,0.49783789972774317,Dovish
15,38, 수출/NNG;약화/NNG,53,0.5731686345549674,Dovish
64,132, 휴전/NNG,196,0.7040131915341822,Dovish
34,74, 손길/NNG,108,0.6671476358964126,Dovish
261,526, 처지/NNG,787,0.7204925877713773,Dovish
311,615, 단서/NNG,926,0.734277173243426,Dovish
59,148, 부동산/NNG;경기/NNG;회복/NNG,207,0.5788486840865932,Dovish
5,24, 부동산/NNG;긍정적/VAX,29,0.30250566823734387,Dovish
4,12, 바닥/NNG;내리/VV,16,0.4840090691797502,Dovish
17,34, 빨/VV,51,0.7260136037696254,Dovish
555,1064, 직/NNG,1619,0.7574014099476355,Dovish
95,188, 근/NNG,283,0.7337371527458981,Dovish
163,325, 해약/NNG,488,0.7282474917812244,Dovish
286,552, 등락폭/NNG,838,0.7523184444859161,Dovish
313,617, 극/NNG,930,0.7366037535815,Dovish
172,343, 부동산펀드/NNG,515,0.7281302615065631,Dovish
62,121, 재간접펀드/NNG,183,0.7440139410531699,Dovish
189,425, 폭등/NNG,614,0.6457250405292198,Dovish
236,480, 정작/NNG,716,0.7139133770401316,Dovish
29,56, 처사/NNG,85,0.751942661047112,Dovish
118,226, 양방향/NNG,344,0.7581380995116442,Dovish
56,115, 거침없이/MAG,171,0.7070741184538961,Dovish
4,13, 금융시장/NNG;불안/NNG;경기/NNG;둔화/NNG,17,0.44677760231976943,Dovish
11,26, 경상/NNG;수지/NNG;적자/NNG;축소/NNG,37,0.614319203189683,Dovish
12,28, 자금/NNG;조달/NNG;여건/NNG;악화/NNG,40,0.622297374659679,Dovish
5,11, 부동산/NNG;대출/NNG;부실/NNG,16,0.6600123670632958,Dovish
9,25, 은행채/NNG;금리/NNG;하락/NNG,34,0.5227297947141304,Dovish
13,29, 발행/NNG;금리/NNG;하락/NNG,42,0.6509087482072504,Dovish
9,19, 은행채/NNG;금리/NNG;오르/VV,28,0.687802361465961,Dovish
43,84, 경제/NNG;성장/NNG;우려/NNG,127,0.7432996419546165,Dovish
43,88, 스왑베이시스/NNG;확대/NNG,131,0.709513294593043,Dovish
95,217, 외환보유액/NNG;감소/NNG,312,0.635680113899672,Dovish
5,20, 일시적/VAX;이탈/NNG,25,0.3630068018848127,Dovish
147,290, 부작용/NNG;우려/NNG,437,0.7360275845112754,Dovish
56,110, 수요/NNG;충족/NNG,166,0.7392138511108913,Dovish
54,127, 경제/NNG;취약/NNG,181,0.61739739533165,Dovish
69,150, 비용/NNG;낮/VV,219,0.6679325154680554,Dovish
108,228, 스무딩/NNG,336,0.6878023614659609,Dovish
21,48, 미련/NNG,69,0.6352619032984221,Dovish
84,201, 협동조합/NNG,285,0.6068173404641645,Dovish
60,118, 심각/NNG;않/VX,178,0.7383189190877547,Dovish
49,121, 전망/NNG;늘/VV,170,0.5880110179291181,Dovish
21,41, 실책/NNG,62,0.7437212526420554,Dovish
23,54, 수출업자/NNG,77,0.618456032840792,Dovish
15,32, 수입업자/NNG,47,0.6806377535340238,Dovish
16,46, 경기/NNG;악화/NNG;우려/NNG,62,0.5050529417527828,Dovish
18,39, 스왑베이시스/NNG;역전폭/NNG;확대/NNG,57,0.6701664034796543,Dovish
39,78, 스왑베이시스/NNG;축소/NNG,117,0.7260136037696254,Dovish
68,162, 신용경색/NNG;완화/NNG,230,0.6094929019300559,Dovish
392,790, 바이/NNG,1182,0.7204995763992232,Dovish
25,57, 수치인/NNG,82,0.6368540383944082,Dovish
22,47, 준비자산/NNG,69,0.6796723099119898,Dovish
39,77, 난망/NNG,116,0.7354423518705296,Dovish
41,86, 소동/NNG,127,0.6922455291756893,Dovish
224,448, 아끼/VV,672,0.7260136037696254,Dovish
102,207, 체납/NNG,309,0.7154916674831091,Dovish
59,114, 금리/NNG;우호적/VAX,173,0.7514877653054016,Dovish
24,50, 수지/NNG;악화/NNG,74,0.6969730596188405,Dovish
8,17, 경제/NNG;여건/NNG;금리/NNG;인상/NNG,25,0.6833069211949414,Dovish
37,71, 객관적으로/MAG,108,0.7566902349148208,Dovish
4657,10274, 부양책/NNG,14931,0.6581750735361389,Dovish
5,12, 통화정책/NNG;방향/NNG;금리/NNG;인하/NNG,17,0.6050113364746877,Dovish
12,30, 성장/NNG;모멘텀/NNG;약화/NNG,42,0.5808108830157004,Dovish
29,77, 리딩/NNG,106,0.5468673898524451,Dovish
29,65, 만기효과/NNG,94,0.6478275233636658,Dovish
31,77, 재심/NNG,108,0.584582382256062,Dovish
25,67, 금리/NNG;인하/NNG;기대/NNG;상승/NNG,92,0.5418011968430041,Dovish
24,48, 위험자산/NNG;회피/NNG;완화/NNG,72,0.7260136037696254,Dovish
27,70, 가격/NNG;상승/NNG;압력/NNG,97,0.560067637193711,Dovish
47,107, 유동성/NNG;개선/NNG,154,0.6378063434985494,Dovish
79,170, 전망/NNG;강화/NNG,249,0.6747655846800048,Dovish
62,130, 절대/MAG;금리/NNG;부담/NNG,192,0.6925052835956428,Dovish
355,891, 도산/NNG,1246,0.5785293587838766,Dovish
870,1736, 금융지원/NNG,2606,0.7276864461746245,Dovish
500,1075, 롱포지션/NNG,1575,0.6753614918787213,Dovish
21,59, 실물/NNG;경제/NNG;부정적/VAX,80,0.5168232433614283,Dovish
19,37, 구조조정/NNG;가속/NNG,56,0.7456355930606964,Dovish
18,47, 연쇄/NNG;도산/NNG,65,0.5560955262916281,Dovish
631,1308, 리보금리/NNG,1939,0.7004810152578496,Dovish
69,175, 배드뱅크/NNG,244,0.5725135846869046,Dovish
33,65, 물의/NNG,98,0.7371830438276197,Dovish
11,27, 글로벌/NNG;신용경색/NNG;완화/NNG,38,0.5915666401085836,Dovish
60,127, 급박/NNG,187,0.6859971059240555,Dovish
13,44, 묘책/NNG,57,0.42900803859114234,Dovish
43,109, 옥/NNG,152,0.5728180726989706,Dovish
17,36, 망할/VV,53,0.6856795146713129,Dovish
389,751, 환영/NNG,1140,0.752115291255351,Dovish
1384,3063, 폐쇄/NNG,4447,0.6560906481339612,Dovish
7,16, 가계/NNG;대출/NNG;부실/NNG;우려/NNG,23,0.6352619032984222,Dovish
16,46, 실물/NNG;경제/NNG;악영향/NNG,62,0.5050529417527828,Dovish
15,39, 경기/NNG;침체/NNG;심각/NNG,54,0.5584720028997118,Dovish
401,864, 신용등급/NNG;상향/NNG,1265,0.6739154053509717,Dovish
566,1145, 금융시장/NNG;안정/NNG,1711,0.7177706545565204,Dovish
10,28, 붕괴/NNG;위험/NNG,38,0.5185811455497324,Dovish
147,284, 침체/NNG;빠지/VV,431,0.7515774630572882,Dovish
122,383, 구제안/NNG,505,0.4625256379106752,Dovish
16,42, 자금시장/NNG;불안/NNG,58,0.5531532219197145,Dovish
76,298, 구제금융안/NNG,374,0.37031566366772845,Dovish
165,346, 외평기금/NNG,511,0.6924407203583133,Dovish
409,784, 꺼리/VV,1193,0.7574988876065735,Dovish
8,22, 불신감/NNG,30,0.5280098936506367,Dovish
5,12, 회사채/NNG;시장/NNG;불안/NNG,17,0.6050113364746877,Dovish
7,21, 실물/NNG;경제/NNG;우려/NNG,28,0.4840090691797503,Dovish
240,695, 부결/NNG,935,0.5014194673516837,Dovish
243,541, 슬/VV,784,0.6522044573605137,Dovish
3053,6259, 협상/NNG,9312,0.708266346799382,Dovish
10,25, 여전/NNG;금리/NNG;인하/NNG,35,0.5808108830157004,Dovish
16,35, 신용위기/NNG;확산/NNG,51,0.6637838663036575,Dovish
43,124, 우려/NNG;점증/NNG,167,0.5035255639047402,Dovish
43,96, 강하/VA;지지/NNG,139,0.6503871867102894,Dovish
39,127, 글로벌/NNG;금리/NNG;인하/NNG,166,0.4458981188506361,Dovish
26,105, 금융위기/NNG;확산/NNG,131,0.35954959424781446,Dovish
37,88, 인하/NNG;추세/NNG,125,0.6105114395335487,Dovish
14,27, 정공법/NNG,41,0.7529029965018337,Dovish
12,36, 인하/NNG;가능성/NNG;배제/NNG,48,0.4840090691797503,Dovish
11,22, 국제/NNG;수지/NNG;악화/NNG,33,0.7260136037696254,Dovish
8,16, 신용경색/NNG;악화/NNG,24,0.7260136037696253,Dovish
6,13, 판매/NNG;실적/NNG;감소/NNG,19,0.6701664034796543,Dovish
158,313, 정책공/NNG,471,0.7329722006108679,Dovish
564,1141, 협조/NNG,1705,0.717741757276194,Dovish
14,35, 희망사항/NNG,49,0.5808108830157003,Dovish
236,570, 대공황/NNG,806,0.6011902122443213,Dovish
533,1036, 대부/NNG,1569,0.7470371637243443,Dovish
4,15, 금융시스템/NNG;붕괴/NNG;막/VV,19,0.3872072553438002,Dovish
8,42, 자금/NNG;경색/NNG;완화/NNG,50,0.27657661095985725,Dovish
17,152, 실물/NNG;경제/NNG;침체/NNG,169,0.16239777979057413,Dovish
9,18, 통화정책/NNG;모멘텀/NNG,27,0.7260136037696254,Dovish
12,29, 신용/NNG;완화/NNG,41,0.6008388444990004,Dovish
346,890, 고점/NNG;저점/NNG,1236,0.5644959705714392,Dovish
291,557, 전례/NNG,848,0.7585994926282261,Dovish
13,28, 수출업체/NNG;네고/NNG;쏟/VV,41,0.6741554892146522,Dovish
19,39, 회사채/NNG;금리/NNG;상승/NNG,58,0.707397870339635,Dovish
450,921, 총회/NNG,1371,0.7094595476576144,Dovish
9,30, 우려/NNG;소폭/MAG;하락/NNG,39,0.43560816226177523,Dovish
12,23, 해동/NNG,35,0.7575794126291744,Dovish
6,14, 경제/NNG;우려/NNG;증폭/NNG,20,0.622297374659679,Dovish
6,33, 실물/NNG;경기/NNG;침체/NNG;우려/NNG,39,0.26400494682531833,Dovish
60,118, 중소기업자금/NNG,178,0.7383189190877547,Dovish
129,250, 퍼져/VV,379,0.7492460390902534,Dovish
261,595, 비전통적/VAX,856,0.636939665828142,Dovish
331,684, 정책금융/NNG,1015,0.7026622890284971,Dovish
87,208, 플/NNG,295,0.6073383031534366,Dovish
472,902, 도로/NNG,1374,0.7598191152533552,Dovish
23,68, 유동성/NNG;완화/NNG,91,0.49112684960886416,Dovish
11,28, 개선/NNG;아니/VCN,39,0.5704392601047057,Dovish
11,27, 외화/NNG;유동성/NNG;개선/NNG,38,0.5915666401085836,Dovish
9,28, 청산결제/NNG,37,0.46672303099475926,Dovish
43,98, 실행계획/NNG,141,0.6371139788182427,Dovish
187,379, 안건/NNG,566,0.7164355878887597,Dovish
8,18, 헤아리/VV,26,0.6453454255730003,Dovish
258,506, 소집/NNG,764,0.740361698705784,Dovish
50,125, 피해기업/NNG,175,0.5808108830157004,Dovish
70,164, 모럴해저드/NNG,234,0.6197677105350462,Dovish
67,133, 깐깐/NNG,200,0.7314723526701488,Dovish
82,179, 올인/NNG,261,0.6651744749621149,Dovish
378,754, 처방/NNG,1132,0.7279393692968658,Dovish
64,150, 강변/NNG,214,0.6195316085500803,Dovish
486,933, 홀로/MAG,1419,0.7563614392969731,Dovish
28,58, 긴급/NNG;금리/NNG;인하/NNG,86,0.7009786519155004,Dovish
6,25, 금융위기/NNG;완화/NNG,31,0.34848652980942024,Dovish
11,27, 채권자금/NNG;이탈/NNG,38,0.5915666401085836,Dovish
80,160, 경제/NNG;저성장/NNG,240,0.7260136037696254,Dovish
10,26, 멍/MAG,36,0.5584720028997119,Dovish
5,23, 자금시장/NNG;경색/NNG;완화/NNG,28,0.3156580885954893,Dovish
42,96, 국고채/NNG;금리/NNG;급등/NNG,138,0.6352619032984221,Dovish
2869,5525, crs/NNG,8394,0.7540029065031874,Dovish
73,153, 위험/NNG;부담/NNG,226,0.6927972951004269,Dovish
41,85, 트리플강세/NNG,126,0.7003895942248152,Dovish
61,133, 우산/NNG,194,0.6659673658638668,Dovish
71,157, 직접지원/NNG,228,0.656649246721572,Dovish
101,209, 누그러지/VV,310,0.7016973586672935,Dovish
25,50, 국고채/NNG;금리/NNG;강세/NNG,75,0.7260136037696254,Dovish
7,16, 더디/VA;개선/NNG,23,0.6352619032984222,Dovish
66,155, 대주단/NNG,221,0.618282552887681,Dovish
46,110, 요법/NNG,156,0.6072113776982321,Dovish
121,244, 들어간다/VV,365,0.7200626725911858,Dovish
173,345, 그야말로/MAG,518,0.7281179910269288,Dovish
1665,3320, 갚/VV,4985,0.728200391732787,Dovish
5,11, 금단/NNG,16,0.6600123670632958,Dovish
70,139, 자본흐름/NNG,209,0.7312367232212055,Dovish
24,46, 명료/NNG,70,0.7575794126291744,Dovish
1193,2297, 대출자/NNG,3490,0.7541438653000985,Dovish
103,221, 최후/NNG,324,0.6767366623372979,Dovish
12,28, 설계자/NNG,40,0.622297374659679,Dovish
11,23, 분별/NNG,34,0.6944477949100765,Dovish
154,318, 저리/MAG,472,0.7031829872988825,Dovish
19,54, 유례없이/MAG,73,0.5108984619119586,Dovish
18,38, 예대비율/NNG,56,0.687802361465961,Dovish
23,54, 완결/NNG,77,0.618456032840792,Dovish
14,31, 도려내/VV,45,0.6557542227596617,Dovish
119,268, 만연/NNG,387,0.6447434242431748,Dovish
700,1580, 부연/NNG,2280,0.6433031932135922,Dovish
53,108, 금리/NNG;인하/NNG;기대/NNG;확산/NNG,161,0.7125689074035212,Dovish
18,47, 자금/NNG;조달/NNG;비용/NNG;줄/VV,65,0.5560955262916281,Dovish
35,72, 자국/NNG;통화/NNG;절하/NNG,107,0.7058465592204692,Dovish
19,52, 은행/NNG;신용위험/NNG,71,0.5305484027547263,Dovish
17,34, 비용/NNG;경감/NNG,51,0.7260136037696254,Dovish
891,2029, 금리/NNG;낮/VV,2920,0.637632450427537,Dovish
7,17, 금리/NNG;하락/NNG;과도/NNG,24,0.5978935560455738,Dovish
59,113, 응찰액/NNG,172,0.7581380995116442,Dovish
9,26, 자금/NNG;유입/NNG;강화/NNG,35,0.5026248026097407,Dovish
76,192, 스텝/NNG,268,0.5747607696509535,Dovish
71,153, 자평/NNG,224,0.6738165472894563,Dovish
3,22, 유례없/VA;금리/NNG;인하/NNG,25,0.19800371011898876,Dovish
4,13, 난데없이/MAG,17,0.44677760231976943,Dovish
22,49, 금리/NNG;인하/NNG;하락/NNG,71,0.6519305829768064,Dovish
12,35, 인하/NNG;기대/NNG;크/VV,47,0.49783789972774317,Dovish
6,13, 채권시장/NNG;인하/NNG,19,0.6701664034796543,Dovish
13,37, 국고채/NNG;급등/NNG,50,0.5101717215678448,Dovish
17,33, 부도설/NNG,50,0.7480140160050687,Dovish
6,13, 신용위험/NNG;부담/NNG,19,0.6701664034796543,Dovish
20,65, 채권안정펀드/NNG,85,0.44677760231976954,Dovish
119,388, 채안펀드/NNG,507,0.44533824148755374,Dovish
16,32,드디어/MAG,48,0.7260136037696253,Dovish
278,542, 명확히/MAG,820,0.744766722686184,Dovish
74,144, 응하/VV,218,0.7461806483187817,Dovish
31,110, 망하/VV,141,0.40920766757924343,Dovish
13,42, 재정/NNG;지출/NNG;증가/NNG,55,0.4494369928097681,Dovish
19,38, 하락/NNG;주춤/NNG,57,0.7260136037696254,Dovish
3,16, 시중/NNG;금리/NNG;내리/VV,19,0.27225510141360953,Dovish
24,56, 국채/NNG;수익률/NNG;급락/NNG,80,0.622297374659679,Dovish
278,800, 디플레이션/NNG;우려/NNG,1078,0.5045794546198896,Dovish
175,391, 최대/NNG;하락/NNG,566,0.6498843000495369,Dovish
9,29, 인하/NNG;부담/NNG,38,0.45062913337425026,Dovish
44,92, 어수선/NNG,136,0.6944477949100765,Dovish
6,21, 고춧가루/NNG,27,0.41486491643978596,Dovish
32,63, 수중/NNG,95,0.7375376292262861,Dovish
11,26, 금리/NNG;인하/NNG;경기/NNG;침체/NNG,37,0.614319203189683,Dovish
14,33, 실물/NNG;경제/NNG;악화/NNG,47,0.6160115425924094,Dovish
7,18, 부도/NNG;위험/NNG;낮/VA,25,0.5646772473763753,Dovish
8,16, 물가/NNG;급락/NNG,24,0.7260136037696253,Dovish
2500,5267, 경기/NNG;부양/NNG,7767,0.6892098004268326,Dovish
75,175, 수출/NNG;급감/NNG,250,0.6222973746596789,Dovish
5,16, 상대매매/NNG,21,0.4537585023560159,Dovish
54,114, 선결/NNG,168,0.6878023614659609,Dovish
